c0_r0,c0_r1,c0_r2,c0_r3,c0_r4,c0_r5,c1_r0,c1_r1,c1_r2,c1_r3,c1_r4,c1_r5,c2_r0,c2_r1,c2_r2,c2_r3,c2_r4,c2_r5,c3_r0,c3_r1,c3_r2,c3_r3,c3_r4,c3_r5,c4_r0,c4_r1,c4_r2,c4_r3,c4_r4,c4_r5,c5_r0,c5_r1,c5_r2,c5_r3,c5_r4,c5_r5,c6_r0,c6_r1,c6_r2,c6_r3,c6_r4,c6_r5,player_to_move,repetition_count,draw_legal,classe_jogada,agent_name,tournament_name,match_name,game_id,ply,move_time
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,1,5.643028599995887
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,2,5.1363060000003316
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_4,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,3,4.783309399994323
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_2,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,4,3.8145470000163186
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_5,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,5,3.6539267000043765
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_6,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,6,4.787624299991876
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,7,3.800746299995808
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_5,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,8,3.7235215000109747
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_6,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,9,3.102797399973497
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,10,3.264644799986854
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,11,2.9905300999816973
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_6,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,12,2.0115015000046697
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,X,0,False,pop_5,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,13,2.5978475000010803
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,14,2.2296578999958
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,X,0,False,pop_4,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,15,2.7847832000115886
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,16,1.5521957000019029
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,Vazio,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,17,1.6182292999874335
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,X,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,O,0,False,drop_2,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,18,1.0041620999982115
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,X,O,Vazio,X,O,O,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,19,1.609411799989175
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,X,X,O,Vazio,X,O,O,X,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,O,Vazio,Vazio,Vazio,O,0,False,pop_2,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,1,20,0.2668452000070829
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,1,5.416119399975287
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,2,4.9320984999940265
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,3,4.549041899997974
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_1,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,4,3.8457906000257935
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_4,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,5,3.5344900999916717
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_5,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,6,3.7127048000111245
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_5,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,7,3.7857079999812413
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_1,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,8,2.9277615000028163
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,9,3.8444687000010163
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,X,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_2,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,10,3.175783299986506
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,Vazio,Vazio,Vazio,Vazio,X,X,O,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_1,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,11,2.7837807000032626
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,12,2.323470899980748
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,13,2.442449599999236
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,14,2.0554130999953486
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,15,1.9577718999935314
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,Vazio,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,16,2.1878228999848943
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_0,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,17,1.4718955999996979
X,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,Vazio,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,18,1.7481281000073068
X,Vazio,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_0,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,19,1.6561746000079438
X,X,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,20,1.2274971000151709
X,X,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,O,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_4,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,21,1.5238155999977607
X,X,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,O,X,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_6,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,22,0.8567387000075541
X,X,Vazio,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,O,X,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_0,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,23,0.8297328999906313
X,X,X,Vazio,Vazio,Vazio,O,O,X,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,O,X,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,pop_1,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,24,0.37970239997957833
X,X,X,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,X,O,X,Vazio,Vazio,X,O,X,O,O,Vazio,X,O,O,O,X,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_0,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,2,25,0.418941799987806
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,1,6.117784600006416
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_3,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,2,5.100483799993526
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_4,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,3,4.503184800007148
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_5,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,4,3.5568571999901906
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_1,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,5,4.078083000000333
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_2,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,6,3.6476247000100557
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_2,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,7,3.9498653000046033
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_4,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,8,3.3054730000148993
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,0,False,drop_3,UCT_base_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,9,2.6405379000061657
Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,X,Vazio,Vazio,Vazio,Vazio,Vazio,O,X,Vazio,Vazio,Vazio,Vazio,X,O,X,Vazio,Vazio,Vazio,X,O,Vazio,Vazio,Vazio,Vazio,O,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,Vazio,O,0,False,drop_5,UCT_low_c_10k,crazy_tournament,UCT_base_10k_vs_UCT_low_c_10k,3,10,2.1680975000199396
